cod_ibge,municipio,uf,regiao,populacao,idhm,pib_per_capita,gini,perc_votos_gov,taxa_comparecimento
1003627,Município 3627,PI,Nordeste,8404,0.63,21606,0.52,72.3,0.83
1003766,Município 3766,PI,Nordeste,8439,0.605,46616,0.57,68.9,0.95
1000244,Município 244,MG,Sudeste,60213,0.767,22294,0.41,41.0,0.75
1003173,Município 3173,GO,Centro-Oeste,4044,0.538,30216,0.55,57.6,0.83
1001340,Município 1340,SP,Sudeste,6265,0.859,28889,0.57,27.4,0.74
1003435,Município 3435,PB,Nordeste,4862,0.581,22459,0.4,56.1,0.8
1003658,Município 3658,PI,Nordeste,5483,0.596,28648,0.51,52.8,0.71
1000406,Município 406,MG,Sudeste,21817,0.649,22849,0.48,44.8,0.81
1001443,Município 1443,SP,Sudeste,21763,0.71,18214,0.58,49.7,0.75
1000262,Município 262,MG,Sudeste,10870,0.756,39817,0.39,29.8,0.79
1004276,Município 4276,CE,Nordeste,1000,0.63,17702,0.5,59.8,0.8
1005083,Município 5083,RJ,Sudeste,21239,0.715,4000,0.45,49.5,0.88
1001690,Município 1690,RS,Sul,2268,0.697,40468,0.41,34.3,0.71
1001726,Município 1726,RS,Sul,12058,0.623,28741,0.66,44.6,0.77
1001204,Município 1204,SP,Sudeste,2079,0.598,15947,0.7,55.2,0.68
1000835,Município 835,MG,Sudeste,27610,0.631,12394,0.5,53.9,0.85
1001867,Município 1867,RS,Sul,1000,0.854,51823,0.35,43.8,0.82
1002497,Município 2497,PR,Sul,2581,0.756,12076,0.45,33.5,0.85
1003017,Município 3017,SC,Sul,22066,0.651,11633,0.46,40.2,0.84
1004375,Município 4375,CE,Nordeste,14296,0.564,4830,0.56,66.2,0.81
1002011,Município 2011,BA,Nordeste,4412,0.507,22506,0.55,56.7,0.83
1004684,Município 4684,RN,Nordeste,8442,0.524,4000,0.52,60.8,0.83
1000341,Município 341,MG,Sudeste,3742,0.691,13254,0.55,39.8,0.83
1003698,Município 3698,PI,Nordeste,5537,0.622,14140,0.4,60.0,0.87
1001602,Município 1602,RS,Sul,1000,0.76,26910,0.51,30.8,0.85
1002797,Município 2797,PR,Sul,19965,0.768,47392,0.47,42.5,0.82
1003718,Município 3718,PI,Nordeste,35576,0.667,13853,0.41,45.0,0.84
1005231,Município 5231,SE,Nordeste,4726,0.524,6799,0.58,46.2,0.81
1000481,Município 481,MG,Sudeste,1000,0.572,4000,0.49,42.1,0.85
1003490,Município 3490,PB,Nordeste,7944,0.61,9770,0.6,56.4,0.9
1002786,Município 2786,PR,Sul,2209,0.72,13575,0.47,45.7,0.77
1001524,Município 1524,RS,Sul,4207,0.786,30480,0.44,41.6,0.81
1004155,Município 4155,PE,Nordeste,9004,0.611,17917,0.54,59.1,0.89
1004948,Município 4948,MT,Centro-Oeste,11509,0.701,35265,0.46,45.6,0.84
1005167,Município 5167,RJ,Sudeste,4288,0.713,10278,0.54,31.5,0.87
1003771,Município 3771,PI,Nordeste,77919,0.6,9755,0.47,49.4,0.81
1000800,Município 800,MG,Sudeste,8021,0.632,5638,0.55,49.3,0.7
1001767,Município 1767,RS,Sul,19918,0.792,54218,0.42,43.8,0.84
1004986,Município 4986,AL,Nordeste,5629,0.581,28278,0.66,60.9,0.85
1003968,Município 3968,MA,Nordeste,10121,0.582,12555,0.58,63.8,0.82
1002454,Município 2454,PR,Sul,6976,0.767,33021,0.36,49.1,0.88
1003555,Município 3555,PB,Nordeste,3681,0.588,4310,0.46,56.9,0.74
1004407,Município 4407,PA,Norte,28437,0.617,16904,0.39,48.3,0.83
1004516,Município 4516,PA,Norte,4744,0.697,36554,0.47,53.8,0.88
1005212,Município 5212,SE,Nordeste,44174,0.52,8769,0.46,50.5,0.8
1000364,Município 364,MG,Sudeste,168223,0.72,20645,0.56,41.7,0.8
1001272,Município 1272,SP,Sudeste,46278,0.754,46875,0.42,29.5,0.84
1003808,Município 3808,MA,Nordeste,94341,0.657,14069,0.5,70.7,0.81
1005016,Município 5016,AL,Nordeste,21491,0.688,21828,0.49,65.3,0.79
1003827,Município 3827,MA,Nordeste,5362,0.55,25154,0.52,57.2,0.7
1005224,Município 5224,SE,Nordeste,2268,0.62,38581,0.52,60.0,0.78
1004611,Município 4611,TO,Centro-Oeste,5266,0.707,13873,0.57,42.4,0.83
1000348,Município 348,MG,Sudeste,1311,0.559,12291,0.52,42.9,0.75
1003670,Município 3670,PI,Nordeste,5067,0.6,7524,0.52,61.6,0.69
1004447,Município 4447,PA,Norte,113890,0.625,18772,0.44,47.2,0.89
1005149,Município 5149,RJ,Sudeste,30794,0.719,33211,0.46,61.5,0.86
1002563,Município 2563,PR,Sul,12574,0.739,47855,0.54,29.2,0.84
1003028,Município 3028,SC,Sul,1000,0.577,11809,0.55,37.4,0.87
1005111,Município 5111,RJ,Sudeste,2446,0.595,13810,0.5,32.3,0.85
1001424,Município 1424,SP,Sudeste,15755,0.765,16700,0.46,39.6,0.74
1000657,Município 657,MG,Sudeste,56914,0.627,23980,0.58,42.8,0.77
1004096,Município 4096,PE,Nordeste,52365,0.711,30860,0.47,55.6,0.82
1005136,Município 5136,RJ,Sudeste,1000,0.693,23238,0.55,58.0,0.83
1002103,Município 2103,BA,Nordeste,1164,0.709,61515,0.52,57.1,0.85
1000633,Município 633,MG,Sudeste,14186,0.703,20149,0.5,43.7,0.8
1003577,Município 3577,PI,Nordeste,2518,0.624,17831,0.47,54.4,0.81
1002494,Município 2494,PR,Sul,4051,0.75,29023,0.47,47.5,0.81
1002666,Município 2666,PR,Sul,1735,0.775,21562,0.49,45.6,0.8
1004866,Município 4866,MT,Centro-Oeste,24084,0.689,7867,0.49,50.1,0.77
1004315,Município 4315,CE,Nordeste,19570,0.596,42966,0.43,76.6,0.79
1004089,Município 4089,PE,Nordeste,7886,0.728,25470,0.41,57.2,0.87
1003832,Município 3832,MA,Nordeste,23103,0.589,22997,0.57,52.4,0.78
1003831,Município 3831,MA,Nordeste,5717,0.576,21624,0.48,52.9,0.87
1004274,Município 4274,CE,Nordeste,2759,0.656,12122,0.39,56.9,0.9
1002501,Município 2501,PR,Sul,8096,0.728,14930,0.43,43.6,0.88
1001466,Município 1466,SP,Sudeste,1000,0.69,10811,0.38,44.5,0.8
1005405,Município 5405,AM,Norte,4033,0.685,16423,0.47,53.6,0.97
1004507,Município 4507,PA,Norte,7250,0.729,16632,0.45,46.1,0.9
1000116,Município 116,MG,Sudeste,5970,0.801,38613,0.44,32.6,0.86
1001822,Município 1822,RS,Sul,3361,0.695,17142,0.6,35.5,0.81
1001495,Município 1495,SP,Sudeste,25182,0.612,25532,0.6,43.0,0.84
1002402,Município 2402,BA,Nordeste,16728,0.51,18199,0.51,54.7,0.89
1001233,Município 1233,SP,Sudeste,1586,0.696,50447,0.49,44.2,0.71
1002662,Município 2662,PR,Sul,5710,0.808,94437,0.39,36.9,0.88
1002818,Município 2818,SC,Sul,9806,0.728,27925,0.48,38.9,0.92
1004376,Município 4376,CE,Nordeste,2876,0.575,12188,0.56,72.3,0.93
1005147,Município 5147,RJ,Sudeste,25674,0.678,13783,0.53,63.5,0.79
1001154,Município 1154,SP,Sudeste,114840,0.718,29700,0.44,45.4,0.78
1004428,Município 4428,PA,Norte,58567,0.545,12921,0.46,60.0,0.82
1004953,Município 4953,MT,Centro-Oeste,5789,0.6,44116,0.51,56.9,0.75
1000058,Município 58,MG,Sudeste,13946,0.685,8997,0.41,40.4,0.83
1004156,Município 4156,PE,Nordeste,9152,0.643,31527,0.59,69.3,0.83
1003967,Município 3967,MA,Nordeste,21430,0.641,17456,0.41,45.5,0.82
1004769,Município 4769,RN,Nordeste,25812,0.628,49953,0.52,56.2,0.83
1005508,Município 5508,RO,Norte,20333,0.576,36118,0.5,42.4,0.71
1001736,Município 1736,RS,Sul,9937,0.742,24092,0.46,34.1,0.79
1005022,Município 5022,AL,Nordeste,12558,0.494,8779,0.56,56.9,0.8
1002824,Município 2824,SC,Sul,5751,0.707,14025,0.49,42.0,0.81
1002197,Município 2197,BA,Nordeste,7477,0.739,27685,0.41,51.1,0.83
1000160,Município 160,MG,Sudeste,8821,0.798,37849,0.48,44.0,0.85
1002476,Município 2476,PR,Sul,1000,0.611,24042,0.52,51.9,0.79
1002565,Município 2565,PR,Sul,34317,0.791,28076,0.5,29.1,0.87
1003909,Município 3909,MA,Nordeste,15576,0.68,19864,0.49,60.8,0.97
1003656,Município 3656,PI,Nordeste,6026,0.755,36456,0.53,64.2,0.86
1002609,Município 2609,PR,Sul,1000,0.747,32862,0.49,42.8,0.83
1004310,Município 4310,CE,Nordeste,1432,0.588,26484,0.46,58.1,0.87
1000708,Município 708,MG,Sudeste,4333,0.769,28003,0.6,42.2,0.73
1003047,Município 3047,SC,Sul,4585,0.724,5759,0.48,33.1,0.84
1004760,Município 4760,RN,Nordeste,11213,0.492,17840,0.59,50.2,0.81
1001094,Município 1094,SP,Sudeste,25832,0.818,24922,0.54,38.4,0.9
1004256,Município 4256,CE,Nordeste,15329,0.677,25325,0.51,64.3,0.83
1001377,Município 1377,SP,Sudeste,47589,0.736,17401,0.58,40.3,0.84
1005472,Município 5472,RO,Norte,4895,0.568,12505,0.5,54.2,0.81
1000073,Município 73,MG,Sudeste,6787,0.77,67552,0.38,54.0,0.82
1001923,Município 1923,RS,Sul,4095,0.62,47944,0.52,53.5,0.9
1004913,Município 4913,MT,Centro-Oeste,12698,0.778,28898,0.47,44.5,0.68
1001765,Município 1765,RS,Sul,3044,0.641,24952,0.48,51.8,0.84
1000744,Município 744,MG,Sudeste,1127,0.766,41829,0.53,51.6,0.93
1003556,Município 3556,PB,Nordeste,123716,0.578,9457,0.44,66.0,0.69
1001006,Município 1006,SP,Sudeste,1004,0.69,9204,0.49,48.0,0.77
1002669,Município 2669,PR,Sul,6252,0.738,11324,0.44,54.9,0.87
1001191,Município 1191,SP,Sudeste,1000,0.748,29299,0.5,42.8,0.72
1003948,Município 3948,MA,Nordeste,1231,0.557,45112,0.57,55.3,0.95
1002602,Município 2602,PR,Sul,13938,0.79,17205,0.46,41.7,0.76
1001126,Município 1126,SP,Sudeste,34610,0.666,6442,0.35,42.5,0.84
1001242,Município 1242,SP,Sudeste,29340,0.686,16329,0.52,54.0,0.8
1004316,Município 4316,CE,Nordeste,30917,0.701,34021,0.5,41.5,0.83
1004648,Município 4648,TO,Centro-Oeste,14502,0.594,20090,0.46,57.8,0.83
1005251,Município 5251,MS,Centro-Oeste,4578,0.629,19530,0.53,53.5,0.79
1003352,Município 3352,GO,Centro-Oeste,11394,0.736,9031,0.48,57.9,0.79
1000999,Município 999,SP,Sudeste,18195,0.692,11950,0.52,48.3,0.84
1004149,Município 4149,PE,Nordeste,287974,0.524,10742,0.56,55.4,0.92
1003517,Município 3517,PB,Nordeste,4052,0.693,14454,0.47,44.2,0.95
1002685,Município 2685,PR,Sul,47404,0.885,22454,0.43,39.7,0.87
1004833,Município 4833,RN,Nordeste,2227,0.688,17903,0.48,46.3,0.86
1001578,Município 1578,RS,Sul,8649,0.748,57507,0.36,46.8,0.75
1005336,Município 5336,ES,Sudeste,1701,0.661,8499,0.47,26.5,0.92
1001827,Município 1827,RS,Sul,1000,0.746,4070,0.4,45.4,0.83
1005156,Município 5156,RJ,Sudeste,6226,0.614,19128,0.47,29.4,0.75
1005556,Município 5556,RR,Norte,6327,0.535,7566,0.47,48.3,0.74
1005497,Município 5497,RO,Norte,36570,0.54,12877,0.57,65.7,0.9
1004605,Município 4605,TO,Centro-Oeste,30999,0.65,22353,0.5,48.8,0.74
1000441,Município 441,MG,Sudeste,124620,0.705,11611,0.44,36.8,0.78
1005514,Município 5514,RO,Norte,286853,0.596,10144,0.5,55.0,0.93
1001101,Município 1101,SP,Sudeste,1627,0.724,22375,0.38,50.5,0.85
1002638,Município 2638,PR,Sul,36606,0.633,9782,0.49,59.4,0.73
1003784,Município 3784,PI,Nordeste,38340,0.61,42105,0.45,65.1,0.83
1000650,Município 650,MG,Sudeste,5708,0.79,34238,0.48,52.6,0.86
1001547,Município 1547,RS,Sul,5461,0.758,49297,0.47,38.6,0.8
1003232,Município 3232,GO,Centro-Oeste,24347,0.702,85408,0.52,38.2,0.87
1004239,Município 4239,CE,Nordeste,7921,0.653,27740,0.47,56.7,0.83
1004255,Município 4255,CE,Nordeste,6677,0.622,12243,0.52,69.6,0.73
1003915,Município 3915,MA,Nordeste,16402,0.657,13091,0.53,71.8,0.85
1003941,Município 3941,MA,Nordeste,14566,0.683,20831,0.53,59.6,0.84
1004360,Município 4360,CE,Nordeste,69564,0.773,27912,0.46,44.8,0.83
1000631,Município 631,MG,Sudeste,8018,0.697,29031,0.45,35.5,0.75
1000673,Município 673,MG,Sudeste,1975,0.521,21071,0.53,41.7,0.88
1001250,Município 1250,SP,Sudeste,2246,0.685,4061,0.48,40.0,0.95
1003566,Município 3566,PB,Nordeste,44729,0.685,11637,0.5,39.1,0.78
1000483,Município 483,MG,Sudeste,29012,0.735,6789,0.58,46.9,0.97
1001585,Município 1585,RS,Sul,131564,0.799,21147,0.51,40.3,0.86
1003803,Município 3803,MA,Nordeste,3480,0.442,14510,0.53,55.7,0.76
1005153,Município 5153,RJ,Sudeste,10425,0.847,17989,0.51,61.0,0.79
1004054,Município 4054,PE,Nordeste,38497,0.667,30568,0.43,49.0,0.86
1001463,Município 1463,SP,Sudeste,3283,0.766,20527,0.53,53.6,0.74
1003041,Município 3041,SC,Sul,13000,0.681,13973,0.52,43.6,0.78
1004472,Município 4472,PA,Norte,18485,0.71,11551,0.48,52.8,0.67
1004289,Município 4289,CE,Nordeste,9368,0.526,14155,0.53,63.4,0.9
1005546,Município 5546,AP,Norte,22788,0.671,46200,0.51,60.5,0.84
1003274,Município 3274,GO,Centro-Oeste,10500,0.672,8257,0.51,49.7,0.7
1003239,Município 3239,GO,Centro-Oeste,1000,0.578,30627,0.5,67.2,0.82
1003132,Município 3132,GO,Centro-Oeste,20162,0.816,50486,0.54,55.9,0.77
1002579,Município 2579,PR,Sul,4337,0.668,39717,0.57,49.0,0.76
1004397,Município 4397,PA,Norte,33691,0.597,7268,0.45,49.0,0.85
1000050,Município 50,MG,Sudeste,16314,0.671,33969,0.53,51.7,0.84
1004770,Município 4770,RN,Nordeste,2488,0.578,38053,0.44,42.9,0.83
1003782,Município 3782,PI,Nordeste,26183,0.565,19791,0.55,49.5,0.85
1000859,Município 859,SP,Sudeste,28148,0.743,32871,0.44,60.9,0.77
1003226,Município 3226,GO,Centro-Oeste,8245,0.683,34899,0.5,39.6,0.7
1001073,Município 1073,SP,Sudeste,1243,0.626,8504,0.49,46.7,0.8
1000720,Município 720,MG,Sudeste,5580,0.79,29033,0.44,32.5,0.89
1003908,Município 3908,MA,Nordeste,36661,0.597,12249,0.54,76.3,0.83
1002632,Município 2632,PR,Sul,1324,0.769,51899,0.39,32.4,0.75
1005427,Município 5427,AM,Norte,28356,0.553,21851,0.56,54.6,0.84
1001661,Município 1661,RS,Sul,2210,0.675,54556,0.52,49.9,0.81
1001657,Município 1657,RS,Sul,15319,0.79,18826,0.57,31.4,0.71
1002426,Município 2426,PR,Sul,3149,0.74,17657,0.39,55.9,0.87
1004232,Município 4232,CE,Nordeste,19408,0.598,66759,0.53,48.2,0.79
1004703,Município 4703,RN,Nordeste,1103,0.616,10244,0.46,58.1,0.79
1005539,Município 5539,AP,Norte,9752,0.544,51356,0.51,57.7,0.71
1004092,Município 4092,PE,Nordeste,9213,0.614,36118,0.48,53.3,0.83
1003098,Município 3098,SC,Sul,4106,0.716,81817,0.44,54.0,0.75
1004989,Município 4989,AL,Nordeste,79994,0.555,15009,0.47,60.7,0.79
1004086,Município 4086,PE,Nordeste,43996,0.518,19956,0.53,63.6,0.73
1005294,Município 5294,MS,Centro-Oeste,11818,0.649,36370,0.59,52.2,0.78
1003190,Município 3190,GO,Centro-Oeste,2521,0.574,18378,0.67,48.0,0.85
1002935,Município 2935,SC,Sul,1000,0.719,8982,0.49,43.8,0.83
1004595,Município 4595,TO,Centro-Oeste,1000,0.763,4629,0.46,48.9,0.87
1004424,Município 4424,PA,Norte,4499,0.672,38919,0.51,47.9,0.75
1002607,Município 2607,PR,Sul,165258,0.703,25043,0.51,36.8,0.75
1001386,Município 1386,SP,Sudeste,2796,0.909,56378,0.47,40.5,0.77
1004420,Município 4420,PA,Norte,42548,0.733,31124,0.37,48.4,0.74
1001400,Município 1400,SP,Sudeste,3064,0.783,39156,0.46,49.1,0.83
1001196,Município 1196,SP,Sudeste,5028,0.703,50729,0.51,42.3,0.86
1001409,Município 1409,SP,Sudeste,3290,0.743,14158,0.43,28.6,0.85
1001846,Município 1846,RS,Sul,3727,0.617,12636,0.52,36.9,0.82
1001799,Município 1799,RS,Sul,1000,0.698,22750,0.51,41.7,0.79
1001476,Município 1476,SP,Sudeste,135495,0.667,18905,0.46,31.3,0.7
1003983,Município 3983,MA,Nordeste,40288,0.568,17906,0.5,58.0,0.81
1000036,Município 36,MG,Sudeste,22009,0.799,22300,0.5,48.9,0.86
1004524,Município 4524,PA,Norte,1086,0.639,56251,0.59,27.0,0.75
1002346,Município 2346,BA,Nordeste,8468,0.585,68257,0.49,52.0,0.84
1003930,Município 3930,MA,Nordeste,10244,0.593,11587,0.54,55.7,0.8
1003313,Município 3313,GO,Centro-Oeste,85284,0.691,14626,0.54,48.9,0.91
1002360,Município 2360,BA,Nordeste,22196,0.576,36418,0.49,75.4,0.86
1003007,Município 3007,SC,Sul,1764,0.771,39256,0.33,49.4,0.79
1002207,Município 2207,BA,Nordeste,1000,0.664,7283,0.45,63.3,0.84
1004880,Município 4880,MT,Centro-Oeste,22490,0.752,26498,0.41,36.3,0.85
1004777,Município 4777,RN,Nordeste,2641,0.613,27868,0.51,67.7,0.79
1003180,Município 3180,GO,Centro-Oeste,1698,0.697,16991,0.41,58.6,0.89
1003423,Município 3423,PB,Nordeste,1662,0.62,16669,0.47,52.2,0.78
1001287,Município 1287,SP,Sudeste,3642,0.802,24447,0.54,38.8,0.75
1005065,Município 5065,AL,Nordeste,1599,0.677,12299,0.5,63.5,0.8
1000350,Município 350,MG,Sudeste,42393,0.715,8966,0.53,48.7,0.76
1003417,Município 3417,PB,Nordeste,48773,0.579,8973,0.56,61.2,0.75
1002138,Município 2138,BA,Nordeste,12979,0.645,21839,0.41,53.8,0.85
1002692,Município 2692,PR,Sul,118106,0.83,27777,0.52,35.9,0.75
1003686,Município 3686,PI,Nordeste,51660,0.626,11989,0.49,60.8,0.79
1003866,Município 3866,MA,Nordeste,56406,0.534,9951,0.47,66.9,0.82
1001682,Município 1682,RS,Sul,2550,0.633,14856,0.44,51.6,0.91
1004520,Município 4520,PA,Norte,5974,0.495,4474,0.5,62.0,0.88
1001444,Município 1444,SP,Sudeste,10890,0.729,37773,0.58,61.5,0.74
1004014,Município 4014,MA,Nordeste,72298,0.706,6130,0.5,53.3,0.72
1003216,Município 3216,GO,Centro-Oeste,1000,0.709,14313,0.4,47.7,0.83
1001672,Município 1672,RS,Sul,13956,0.712,37106,0.54,29.8,0.82
1003649,Município 3649,PI,Nordeste,20411,0.66,14685,0.46,59.0,0.8
1001180,Município 1180,SP,Sudeste,27574,0.808,38358,0.44,47.5,0.94
1002799,Município 2799,PR,Sul,5613,0.674,25040,0.61,47.0,0.81
1001693,Município 1693,RS,Sul,5219,0.631,9969,0.47,46.1,0.88
1004443,Município 4443,PA,Norte,4504,0.682,40958,0.46,42.8,0.71
1000373,Município 373,MG,Sudeste,1000,0.782,26267,0.4,32.0,0.86
1003056,Município 3056,SC,Sul,9517,0.788,22461,0.43,34.7,0.76
1004285,Município 4285,CE,Nordeste,1475,0.515,18145,0.51,51.0,0.93
1001917,Município 1917,RS,Sul,5086,0.684,29842,0.52,42.2,0.79
1001358,Município 1358,SP,Sudeste,1306,0.687,31385,0.59,52.8,0.82
1001826,Município 1826,RS,Sul,3751,0.802,18127,0.45,48.0,0.84
1000787,Município 787,MG,Sudeste,280329,0.803,49701,0.49,47.0,0.83
1000470,Município 470,MG,Sudeste,128743,0.777,32655,0.35,45.7,0.84
1000141,Município 141,MG,Sudeste,9234,0.767,27927,0.49,33.1,0.84
1000789,Município 789,MG,Sudeste,92017,0.721,12306,0.51,33.7,0.82
1000324,Município 324,MG,Sudeste,45256,0.727,27418,0.46,45.5,0.8
1000051,Município 51,MG,Sudeste,3100,0.681,21014,0.5,50.2,0.86
1000715,Município 715,MG,Sudeste,3325,0.734,58511,0.51,39.2,0.83
1005003,Município 5003,AL,Nordeste,1970,0.572,7509,0.56,35.2,0.86
1002841,Município 2841,SC,Sul,6747,0.742,18360,0.41,40.4,0.82
1002447,Município 2447,PR,Sul,5609,0.674,13846,0.53,53.8,0.76
1005359,Município 5359,ES,Sudeste,3893,0.814,36214,0.41,39.4,0.86
1004102,Município 4102,PE,Nordeste,115081,0.604,7434,0.3,51.0,0.91
1004985,Município 4985,AL,Nordeste,1026,0.556,24810,0.49,47.7,0.81
1005439,Município 5439,AM,Norte,31356,0.542,7205,0.45,56.4,0.82
1003734,Município 3734,PI,Nordeste,5307,0.452,22677,0.45,73.2,0.86
1002667,Município 2667,PR,Sul,52391,0.71,38218,0.48,48.7,0.85
1000407,Município 407,MG,Sudeste,8233,0.778,73809,0.54,38.3,0.72
1000021,Município 21,MG,Sudeste,29954,0.656,28785,0.63,56.1,0.74
1001005,Município 1005,SP,Sudeste,6343,0.728,7188,0.44,51.6,0.73
1003721,Município 3721,PI,Nordeste,1000,0.69,24371,0.61,53.4,0.91
1000891,Município 891,SP,Sudeste,2263,0.75,20046,0.57,28.9,0.79
1002412,Município 2412,BA,Nordeste,118782,0.602,32312,0.49,44.5,0.81
1002546,Município 2546,PR,Sul,7585,0.732,30113,0.3,43.8,0.87
1001350,Município 1350,SP,Sudeste,10495,0.905,43253,0.43,47.9,0.89
1002391,Município 2391,BA,Nordeste,76870,0.683,10300,0.48,61.1,0.84
1004480,Município 4480,PA,Norte,3867,0.663,31068,0.52,51.0,0.81
1000043,Município 43,MG,Sudeste,193110,0.792,56819,0.41,29.3,0.79
1002831,Município 2831,SC,Sul,10696,0.747,14623,0.48,22.3,0.76
1004093,Município 4093,PE,Nordeste,35647,0.596,17596,0.54,65.2,0.83
1003372,Município 3372,PB,Nordeste,3777,0.579,16389,0.44,55.1,0.87
1003023,Município 3023,SC,Sul,514422,0.806,17875,0.46,50.3,0.73
1003365,Município 3365,PB,Nordeste,12295,0.654,12037,0.43,63.6,0.87
1000304,Município 304,MG,Sudeste,7364,0.651,17511,0.46,43.9,0.82
1005029,Município 5029,AL,Nordeste,5902,0.624,15194,0.54,57.7,0.86
1000012,Município 12,MG,Sudeste,8948,0.79,32870,0.55,44.4,0.78
1000665,Município 665,MG,Sudeste,13905,0.574,54478,0.48,51.3,0.79
1001178,Município 1178,SP,Sudeste,3656,0.728,18562,0.46,44.9,0.76
1003293,Município 3293,GO,Centro-Oeste,10650,0.781,19307,0.53,41.1,0.78
1002677,Município 2677,PR,Sul,10178,0.782,21766,0.55,40.1,0.76
1001948,Município 1948,RS,Sul,152161,0.735,46249,0.31,52.3,0.85
1002502,Município 2502,PR,Sul,55897,0.698,18060,0.58,33.7,0.79
1001474,Município 1474,SP,Sudeste,72276,0.761,23941,0.45,36.6,0.86
1002864,Município 2864,SC,Sul,53857,0.709,30764,0.51,28.7,0.8
1002376,Município 2376,BA,Nordeste,263023,0.61,56552,0.49,50.6,0.87
1002133,Município 2133,BA,Nordeste,104370,0.576,9681,0.48,79.9,0.82
1001027,Município 1027,SP,Sudeste,7927,0.656,22060,0.55,45.6,0.73
1002990,Município 2990,SC,Sul,19532,0.669,38953,0.52,56.4,0.85
1000962,Município 962,SP,Sudeste,23789,0.714,70583,0.47,45.0,0.72
1002890,Município 2890,SC,Sul,1735,0.736,39005,0.56,53.4,0.71
1003022,Município 3022,SC,Sul,5885,0.664,16305,0.48,45.8,0.87
1003016,Município 3016,SC,Sul,36235,0.683,17504,0.58,40.3,0.78
1004585,Município 4585,TO,Centro-Oeste,5815,0.742,8062,0.49,41.9,0.77
1003339,Município 3339,GO,Centro-Oeste,8813,0.669,9455,0.52,46.2,0.89
1002010,Município 2010,BA,Nordeste,7819,0.617,18585,0.53,47.9,0.92
1002150,Município 2150,BA,Nordeste,6076,0.67,9841,0.54,57.2,0.81
1001964,Município 1964,RS,Sul,6084,0.671,6932,0.47,43.8,0.78
1002339,Município 2339,BA,Nordeste,27879,0.704,42771,0.38,65.6,0.85
1004575,Município 4575,TO,Centro-Oeste,1000,0.82,41565,0.44,44.0,0.97
1000736,Município 736,MG,Sudeste,3882,0.716,25739,0.52,34.9,0.67
1000305,Município 305,MG,Sudeste,12532,0.751,23071,0.47,33.8,0.9
1001441,Município 1441,SP,Sudeste,95212,0.666,24024,0.38,53.7,0.83
1001497,Município 1497,SP,Sudeste,15212,0.716,18980,0.56,48.4,0.81
1002653,Município 2653,PR,Sul,2552,0.69,8345,0.49,45.6,0.85
1002876,Município 2876,SC,Sul,1000,0.72,14960,0.52,48.1,0.84
1000917,Município 917,SP,Sudeste,8267,0.674,31996,0.52,26.8,0.92
1004654,Município 4654,TO,Centro-Oeste,22424,0.617,25532,0.44,73.9,0.88
1000711,Município 711,MG,Sudeste,40002,0.7,21324,0.51,49.8,0.8
1005151,Município 5151,RJ,Sudeste,9126,0.699,21991,0.45,39.6,0.86
1004917,Município 4917,MT,Centro-Oeste,178777,0.64,22319,0.5,59.1,0.93
1002773,Município 2773,PR,Sul,46765,0.687,70788,0.44,49.6,0.77
1001625,Município 1625,RS,Sul,22058,0.776,17090,0.53,40.9,0.75
1004422,Município 4422,PA,Norte,1511,0.636,9542,0.48,51.2,0.76
1000822,Município 822,MG,Sudeste,5281,0.737,45955,0.34,32.5,0.81
1004081,Município 4081,PE,Nordeste,18083,0.575,26518,0.54,58.8,0.8
1001355,Município 1355,SP,Sudeste,6205,0.782,23346,0.48,48.7,0.76
1005012,Município 5012,AL,Nordeste,46630,0.611,9337,0.5,77.3,0.88
1000851,Município 851,MG,Sudeste,41784,0.755,31371,0.48,44.4,0.82
1003351,Município 3351,GO,Centro-Oeste,1000,0.645,14268,0.47,62.6,0.87
1001001,Município 1001,SP,Sudeste,2080,0.676,18527,0.54,36.8,0.79
1005100,Município 5100,RJ,Sudeste,59059,0.707,22654,0.43,47.3,0.83
1003945,Município 3945,MA,Nordeste,1757,0.49,21693,0.47,64.9,0.77
1004579,Município 4579,TO,Centro-Oeste,6645,0.655,39846,0.45,50.6,0.8
1003526,Município 3526,PB,Nordeste,4813,0.694,33501,0.53,55.0,0.75
1000019,Município 19,MG,Sudeste,14193,0.715,23615,0.63,28.0,0.82
1001638,Município 1638,RS,Sul,3199,0.698,7996,0.45,42.4,0.73
1001668,Município 1668,RS,Sul,4288,0.738,43477,0.43,52.4,0.77
